idx,AuthorID,Name,PaperCount,hIndex,email,Gender
632,100634675,Edgar Asplund,23,14,,
633,10063506,Jean Bosco Mayunda,1,1,,
634,100636144,Edda S P Aradóttir,48,20,,
635,10063626,Dominique Heitz,76,17,,0
636,100636966,Hans-rainer Klockner,27,14,,
637,100637481,Abd-elghani Saifi,22,4,,
638,100638127,Floyd Rowe Watson,44,5,,
639,10063872,Gregory Threatte,31,13,,
640,100639907,Anna Marie Quider,21,11,,1
641,100640048,Universityof Amsterdam,147,37,,
642,100640143,Parviz Merati,39,12,,
643,100640847,Nan-hwa Chow,177,37,,
644,100641212,Hafisoh Ahmad,11,3,,
645,100641337,Luis Astey,21,6,,
646,100641648,Philipp Girichidis,63,21,,
647,10064201,Patrice Dervanian,61,17,,
648,100642373,Ik‐kyung Jang,545,75,,
649,100642608,Teun Kloek,55,19,,
650,100644220,Fiaz Hussain,16,7,,0
651,100644527,Noah Durst,31,10,,
652,100644603,Jörg Zander,6,1,,
653,100645019,Jacob N Keynan,4,2,,
654,100645704,Samaiyah Farid,13,2,,
655,100645942,Yuriy E. Charikov,82,7,,
656,100646313,Frederic Cleva,348,82,,0
657,10064637,Ali Cafer Gürbüz,84,18,,0
658,100646413,Alexei A Pevtsov,315,40,,
659,10064750,Kyle H Sheetz,112,29,,
660,10064841,Walter Hochban,39,18,,
661,100648953,Jeffrey Peter Van Doormaal,8,7,,
662,100649231,Lindsay Walton,12,4,,
663,10064944,Katarzyna Matuszewska,17,6,,
664,100651567,Michele Pavan,24,7,,
665,100651807,Matti Vaaja,116,22,,
666,100651907,Christopher Neu,1663,95,,0
667,100651939,Moritz Demmer,655,63,,
668,100652260,Nathan Joel Goldschmidt,694,49,,0
669,10065259,Connie Tegeler,1,1,,
670,100653711,Daya Krishna Nagar,112,12,,
671,100653750,Johan G B Leenaars,62,17,,0
672,100655372,Walter Gellert,23,4,,
673,100656323,Hongkai Ye,8,5,,
674,100656726,Dale Huber,7,1,,
675,100657640,Leonardo Caprio,27,13,,
676,100657879,Rafael Barbosa Januzi,2,2,,
677,100658733,Vincent Pascuzzi,492,60,,
678,100659851,HyeonTak Yu,12,3,,
679,10066085,Maha El Tantawi,109,22,,
680,100660857,Sebastien Fitch,9,4,,
681,100661118,Daniels Jena,1,1,,
682,100661164,Basma A. Shalaby,4,1,,
683,100661414,J. Pasupathy,59,9,,
684,100661880,Benjamin Siegel,45,20,,
685,10066212,Richard A Sicree,24,16,,
686,100662500,Bernd Stelzer,1200,87,,0
687,100663772,François Trèves,143,30,,
688,100663814,Szilárd Szalay,22,11,,
689,100663918,Richard Matzopolous,2,2,,
690,10066416,Josy Reiffers,373,63,,
691,100664739,Derek Homeier,207,50,,
692,100665503,Andre Glentzlin,16,8,,0
693,100666434,Verónica Jaramillo Jimenez,6,3,,
694,100666563,Patrick Durham,3,1,,
695,100667271,Muhammed A Mahdi,12,4,,
696,100667688,Christiane Falkner-radler,53,16,,
697,100667744,Ricardo Fraiman,137,32,,0
698,100667849,Soheil Sadeghi Eshkevari,20,4,,
699,100668020,Gertie Arts,90,24,,
700,100668450,Xiaoyan Zhao,19,6,,
701,100668710,Paul Funk,54,9,,
702,100668727,Sergio Medina,4,1,,
703,100669038,Nancy Tye-murray,120,34,,
704,10066908,Jacopo Marazzato,50,7,,
705,100669334,Orlon Petterson,16,8,,
706,10066992,Usha Misra,548,55,,
707,100670452,Probhas Raychaudhuri,63,8,,0
708,10067079,Samuel H Zinner,51,19,,
709,10067092,Nobuhiko Seki,185,24,,
710,10067125,Bas Van Hoorn,4,4,,
711,100673376,Junxuan Zhao,22,8,,
712,100674087,Futao Ni,6,4,,
713,100674584,Valery Buldygin,35,5,,
714,100675009,Stefanie Kugler,12,3,,
715,100675312,Erika Alatalo,5,3,,
716,100676421,Mahta Mirmoghtadaee,13,3,,
717,100676666,Mark Mason Baumback,40,13,,
718,100677250,Rui Cao,14,4,,
719,10067744,Nathaniel Chin,90,9,,
720,100677505,CA Berkeley,15,7,,
721,100677888,Gail Zasowski,188,50,,1
722,100678347,Mingze Mao,2,1,,
723,100678814,Anthony Tromba,86,22,,0
724,10067899,Charity R Webb,12,6,,
725,10067904,Laura A Sminkey,12,4,,
726,100679263,Vibhor Kaushik,3,2,,
727,100679427,Edward Zhmayev,1,1,,
728,10067978,Rizki Yusliana Bakti,3,2,,
729,100679857,Shane V Lympany,22,2,,
730,100680204,Suoyan Pan,3,3,,
731,100680706,Ken Young,7,3,,
732,100680872,Lisa Yao,8,3,,
733,100680875,Liang Yao,13,9,,
734,100681690,Wei Xia,29,8,,
735,100681840,Mona Abdolmaleky,4,4,,
736,100681889,Wanda Lucia Prado Da Silva,242,29,,
737,100682428,Denis Pastory Rubanga,5,2,,
738,10068310,Eiji Takimoto,125,17,,
739,100683126,Venkata B L Boppana,15,7,,
740,100683582,Harita Kapur,3,1,,
741,100683845,Xinyi Liu,102,8,,
742,100683857,Xuemei Liu,7,3,,
743,100683922,Christina Schwabenland,51,10,,1
744,100684032,福吉 健蔵,15,1,,
745,100684871,Fulvio Galeazzi,460,33,,
746,100685001,Monica Colpi,312,64,,
747,100685367,Giovanni Giachetta,104,15,,0
748,10068540,Charles Peureux,27,8,,
749,10068583,A. Ruvan Weerasinghe,47,8,,0
750,10068617,Patrick Glen Pilie,68,15,,
751,10068655,Selçuk Korkmaz,52,11,,
752,100687197,Alexandra Heffels,11,4,,
753,100687774,Marino Badiale,60,18,,
754,100688030,Alexander Mayes,11,5,,
755,100688166,John Marden,54,18,,0
756,100688198,Solemane Coulibaly,2,1,,
757,100689921,Sukhpreet Singh,26,5,,
758,100690796,Ehsan Ghazvinian,26,8,,
759,100691594,Xanthos Papanikolaou,22,6,,
760,100691933,Nadia Dwi Kartika,2,2,,
761,100692204,Giacomo Curzi,8,3,,
762,100694243,Pierre Pannet,6,4,,
763,100694259,Andrei Borodin,86,12,,
764,100694753,Robert S Strichartz,216,41,,0
765,100694813,Michael Sartori,12,5,,
766,100694844,Nikolaos Mandouvalos,19,6,,
767,100695010,V. G. Mazʹi︠a︡,11,7,,
768,100695543,バランタイン ジェームス,1,1,,
769,100695753,Leonard Weiss,7,2,,
770,10069657,John Damicone,69,18,,
771,100696778,Michael Crandall,125,52,,0
772,100697771,Russell Deryl Reed,12,8,,0
773,100697867,Θεοφανώ Παναγή,1,1,,
774,100697879,Zulkifli Hasan,31,12,,
775,100698492,Joanne Stepaniak,315,41,,1
776,10070000,Jose Gustavo Paiva,22,8,,
777,100700025,Emma Neuberg,6,2,,
778,10070013,Zdenka Grunbaum,37,20,,
779,100700419,Christine Sciacca,5,3,,
780,100700876,Marie Glanc,24,6,,1
781,10070104,Attila Cangi,80,9,,
782,10070178,Tarou Sakai,8,6,,
783,100702353,Sarvar Hussain Nengroo,26,9,,
784,100702936,Kwang Yeong Lee,187,27,,
785,100703015,James Bardeen,57,26,,
786,100703402,Luca Cozzi,368,61,,
787,100703570,Georges Voronoi,6,5,,
788,100703604,Haijun Niu,79,9,,
789,100703918,R.N.P. van Woensel,2,1,,
790,100705704,Hiroshi Shimizu,63,17,,
791,100707516,HeeJae Jun,3,2,,
792,10070779,Guy Eslick,394,57,,
793,10070801,Linda Callans,12,10,,
794,10070809,Chris Naoum,97,22,,
795,10070820,Masamichi J Miyama,18,5,,
796,100708943,Mounica Vinayakamurthy,6,2,,
797,100708972,Weisong Ren,5,2,,
798,100709066,Bodo Ritter,15,8,,
799,100709611,Abhinav Kumar Shrivastava,57,8,,
800,100709892,Lin Liang-kui,3,1,,
801,100710426,Rushdi Alsaleh,15,8,,
802,100711608,Akli Karar,32,12,,
803,10071161,Laura J. Bowlby,13,10,,1
804,10071165,Peter Veltink,531,51,,
805,100713256,Lin Yang,32,14,,
806,100713293,Maximilian Nöth,12,4,,
807,100713382,Hooman Ghasemi,17,6,,
808,10071366,Martine Barette,19,10,,
809,100713875,Anne Bourguignon,39,12,,1
810,100714861,Arnold Schönhage,21,11,,0
811,100715538,Quang Huy Ung,8,4,,
812,100715971,Nathanaël Berestycki,95,21,,
813,100716102,Rohini Vijaygopal,22,8,,
814,100716876,Dario Modenini,63,10,,
815,10071726,Argyrios S Ntalianis,100,22,,
816,100717450,Donald M. Olsson,21,6,,
817,100717976,Wout Zijl,94,14,,
818,100718428,Hoang My Vang,2,1,,
819,100719228,Aimé Beauchesne,6,2,,
820,100719846,Jarle Mathiesen,2,1,,
821,100719872,Daria Astapovych,12,4,,
822,100720286,Antonio Bueno,244,56,,0
823,10072171,Christopher Willet,29,11,,
824,100722736,Victoria Castillo Gimenez,498,73,,
825,100723846,Eric Beauce,14,4,,
826,10072395,Ali-hossein Zahraei,44,10,,
827,100724176,Björn Klarqvist,7,2,,0
828,100724535,Kuntal Roy,5,3,,0
829,100724748,Thomas Wanner,93,21,,0
830,100725272,Yakov Khazan,27,7,,
831,100726059,Tricia A Thornton-wells,63,24,,
832,10072614,Brendan Cavanaugh,6,6,,
833,100726450,Huib Jan Van Langevelde,77,15,,
834,10072693,In-sik Lee,23,9,,
835,100729170,Sharad Nagargoje,1,1,,
836,100729896,Anas Al-nuaimi,17,7,,0
837,10073021,Peng Wang,15,5,,
838,100730344,Sergei Duzhin,49,11,,0
839,100730435,David Moffat,38,10,,
840,100731091,Rakhee Tiwari,11,6,,
841,100731792,Aleksey Prudnikov,35,12,,0
842,100731810,Mario Strydom,8,3,,
843,100732802,Wyman W Lai,172,41,,
844,10073323,Mark Hughes,104,20,,
845,100733623,Leonard M. Blumenthal,64,10,,0
846,100733839,Wilfred Yi Heng. Lam,6,3,,0
847,100734463,Konrad Lis,16,6,,
848,100734998,Francois Blignaut,3,2,,
849,100736452,Li-xue Yin,218,37,,
850,100736631,Eva Glasmachers,5,3,,
851,100736779,Dirk Ryckbosch,1178,128,,
852,100737038,M. Kollera,2,2,,
853,100737309,Caspar R. Curjel,20,11,,0
854,100737475,Sayed Madeh Piryonesi,12,8,,
855,100739014,Michel Sacchettini,18,8,,0
856,100739374,Charles Allan Lindsey,156,22,,
857,100739542,Fei Wu,36,10,,
858,100740035,Zeyu Shangguan,3,1,,
859,100740210,Gerard Besson,45,12,,0
860,100740564,Alexander Frings,6,1,,
861,100742450,Gabriella Tarantello,85,30,,1
862,100742620,Sachin Zachariah,12,4,,
863,100742670,Rochowicz,4,2,,
864,10074340,Janet E Dancey,277,79,,1
865,100743409,Roger A. Rehse,19,8,,0
866,100744108,Thomas Grandl,3,1,,
867,10074478,Sathya Vijayakumar,81,15,,
868,10074560,Rodolfo Nasti,18,11,,
869,100746750,Joyce Van Meurs,11,4,,
870,100747185,Mohd Hanafi Ahmad Hijazi,43,11,,
871,100747197,Isabel Metzinger,2,2,,
872,100748175,Artem Chukanov,143,34,,
873,100748236,Mariapia Musci,17,4,,
874,100748311,Abdul J. Jerri,51,12,,0
875,10074838,Aude Vaandering,24,6,,
876,100749564,Senzeni Maggie Mandava,3,1,,
877,10074963,Carlos Hortinela,19,5,,
878,100751398,Luca Tortora,491,45,,
879,100751869,Michaela Gabrielle Wooldridge,36,7,,
880,100752185,Edward Edmondson,31,22,,0
881,100752388,Kenton Prindle,13,5,,
882,100753269,Jens Mazzega,4,2,,
883,100753338,D. Le,4,3,,
884,100753669,Srinivasa Ramanujan Aiyangar,6,3,,
885,100753914,Rune Brincker,118,32,,
886,100755515,Christian Diller,3,2,,
887,100755693,Lee Ault,14,5,,
888,10075570,Jonathan Patz,207,65,,0
889,100755840,Geni Bahar,50,11,,
890,100756019,Takafumi Hayama,2,1,,
891,100756216,Patric Hopfgarten,5,2,,
892,100756445,Adelheid Fischer,3,3,,1
893,100756842,Arvil Adams,36,13,,
894,100757269,Tuan Anh Tran,69,15,,
895,100757802,Toshihisa Hayami,11,1,,
896,100757988,Faseela Abdullakutty,6,3,,
897,100758779,Ryosuke Komatani,26,6,,
898,100759117,Ken Heller,174,33,,
899,100759778,Aleksandar Torgasev,20,9,,
900,100760342,Lucy Baehren,3,2,,
901,100760427,Ji-rong Ren,82,17,,0
902,100760645,Gatelli Debora,6,5,,
903,100761624,Kyoichi Tohriyama,9,3,,
904,100761988,Horst Balthasar,166,20,,
905,100762864,Roland De Putter,46,22,,
906,100763865,M. Diesburg,658,52,,
907,100764237,Mi-kyung Suk,37,5,,
908,100764306,Henry O. A. Meyer,65,23,,
909,100764515,Thomas Georgeson,12,3,,
910,100764758,Keith Wardrip,16,5,,
911,10076600,Briston Mongita,3,1,,
912,100766150,Xiangang Luo,21,7,,
913,100766737,Behzad Rankouhi,17,8,,
914,100766983,Joe H Ward,33,8,,0
915,100767470,A. L. Jr. Smith J. G. Read,60,15,,
916,100767644,Hamid Khajehei,12,6,,
917,100769021,Wei Shao,67,14,,
918,100769860,V. N. Bogaevski,4,3,,0
919,100770818,Roberto Fernandes Ivo,11,6,,
920,100772029,Jason Surace,448,73,,
921,10077219,Robert Niven,252,42,,
922,100772400,Paul Ghezzo,4,0,,
923,10077319,Henry Brem,535,89,,
924,100773822,Chaoping Hou,27,9,,
925,100774662,Alexander Summers,3,1,,
926,100774915,Suhail Al-dharrab,31,10,,
927,100775859,Chuanfei Hu,21,4,,
928,100776653,Hyun-Sung Won,2,1,,0
929,100776836,Kenneth Low,7,4,,
930,100777105,N. Ja. Vilenkin,32,5,,
931,100778285,Yunsung Soh,2,1,,
932,10077897,Antoine Khalil,155,35,,
933,100780350,Adam Dvorak,21,10,,
934,100780542,Zhiqiang Shang,8,3,,
935,100781026,Pooja Bhanegaonkar,3,3,,
936,100781840,Bernadett Csordás,3,2,,
937,100781843,Marie-Francine Moens,67,11,,
938,100781915,Lars Sonnenschein,1303,114,,
939,100782925,J-l Coutaz,250,29,,
940,100782968,Tommaso Furieri,11,3,,
941,100783067,Ignacio Munoz,2,0,,
942,100783416,Qin Cai,17,12,,1
943,100783750,Alec Kanyuck,9,4,,
944,100785274,Sachini Chandima Nagahawatta,1,1,,
945,100786419,Joachim Posselt,3,2,,
946,100786992,Timothy Vernon Cawthorne,64,22,,0
947,100787035,Hiroshi Ogawa,34,10,,
948,100787724,Peng Chi Peng,16,4,,0
949,100787802,Hanqin Qin,5,4,,
950,100787832,Yongfeng Gao,46,6,,
951,100788538,Claudiu-tiberiu Albulescu,117,21,,0
952,100788811,Shuowei Jin,16,4,,
953,100789450,Danai Polychroni,44,20,,1
954,100789690,Nicolas Grisouard,37,11,,
955,100789790,Robert Malley,25,8,,0
956,100790868,Ramesh Gangolli,31,13,,0
957,100791172,Odylio D Aguiar,191,72,,
958,100791384,Stefano Dall'olio,14,6,,
959,10079202,Zhen-Chuan Huang,2,2,,
960,100793351,Syedah Tabish,82,9,,
961,100793387,Xieping Yin,5,4,,
962,100793628,David H. Saxe,17,9,,0
963,100793629,André Carceres Carrilho,12,5,,
964,10079368,Frederik Verstreken,51,13,,
965,10079400,Rodrigo Jover,321,52,,
966,100794088,Stefan Suhr,53,11,,
967,100794398,Marc‐oliver Grimm,328,40,,
968,100794424,Kasiviswanathan Sankarasubramanian,97,15,,0
969,10079486,Benjamín Bedregal,313,39,,
970,10079584,Justin Kearns,7,5,,0
971,100796616,University Park,44,21,,0
972,100796622,Drew Sommer,26,8,,
973,100797192,Ana-Maria Cretu,2,2,,
974,100797841,Trupti Mahendrakar,6,1,,
975,100798224,Cheng Jiong,28,4,,
976,100798235,Gabija Nedzinskaite,2,1,,
977,100799010,Virginia Tanase,6,3,,
978,100800694,Tom Vajzovic,3,3,,
979,100802274,Su Tian,13,3,,
980,10080268,Yulian Aska,13,8,,
981,10080270,John Makhoul,269,51,,0
982,100803077,Jacques Aumont,273,90,,
983,100805952,Zhu Falin,2,0,,
984,100806137,Cheng-Jiun Ma,20,11,,
985,100806160,Richard Semaan,64,10,,
986,10080641,Mirjana Josipović,111,21,,
987,100806714,Alexander Kappes,427,78,,
988,100806905,Takamasa Ando,15,5,,
989,100807569,Sylvie Lavoie,2,1,,
990,100809212,Lorenzo Di Sopra,5,3,,
991,100809532,Federico Martin Puscar,2,1,,
992,100809610,Nick Dungey,47,10,,0
993,100810341,Lasse Bjorn Kristensen,10,4,,
994,100810412,Mauricio Márquez,4,2,,
995,100810669,Cyril Touze,120,28,,
996,100810899,Jinhwi Lee,20,6,,
997,100811091,Jason Lee,51,15,,
998,10081157,Giulia Giordano,99,16,,
999,100812822,Hualong Tang,8,1,,
1000,100813131,Louis A. Hageman,38,9,,0
1001,100813283,Kanthimathi Krishnamurthi,4,2,,0
1002,100813687,Guoxin Wei,78,14,,
1003,100813688,Rolf Nahnhauer,398,72,,
1004,100814728,Yuan Wanjun,14,3,,
1005,100814921,Ashley Reddy,4,2,,
1006,100815113,Herman Oskar L Minkowski,38,17,,
1007,100815256,O. O. Levkovich,14,5,,
1008,100815567,Chris Arderne,12,5,,
1009,10081625,Donna T Ramsay,11,9,,
1010,100816945,Abé Parfait Sombo,7,2,,
1011,100817074,Bardia Roghani,11,5,,
1012,100817486,Jinlin Xue,28,9,,0
1013,100818082,Eduardo Arnold,11,4,,
1014,100818765,Lalu Banoth,2,1,,
1015,100820181,Esty Suyanti,4,1,,
1016,100820734,Mark Krein,77,30,,0
1017,100820988,Sridharan Rengaswamy,22,9,,0
1018,100821682,Pavel Tsiareshka,932,82,,
1019,100821841,Hu Huang,4,3,,
1020,100823405,James Aulich,27,6,,
1021,100823414,Konrad Waldorf,51,20,,
1022,100823772,Gustav A. Berger,30,10,,0
1023,10082420,Yoko Horibata,48,11,,
1024,100824505,Adam Waszczak,23,11,,
1025,100825169,Andrzej Pożarycki,24,5,,
1026,10082583,Xenophon Aggelides,16,10,,
1027,100826904,Zhaolong Dang,11,4,,
1028,100828215,Manabu Kanda,251,34,,
1029,100828410,Nancy J. Florence M. Evans,11,6,,
1030,100828797,Peter Donker,4,2,,0
1031,100829878,Phillip Longhurst,4,3,,
1032,10083059,Yuan-Jong Chen,1,1,,
1033,100832113,Shoffan Saifullah,34,8,,
1034,100832228,Heramb Nemlekar,12,3,,
1035,100832322,Dantouma Kamissoko,11,3,,
1036,100832381,Fuessinger Marc Anton,1,1,,
1037,100832735,Ahmed Masry,5,3,,
1038,100832817,Arkadij L. L. Onishchik,34,13,,0
1039,100833012,Aws A. Abdulsahib,4,2,,
1040,100833580,Aditya Khadilkar,4,1,,
1041,100834713,Marcus Richards,11,6,,
1042,100834813,Takashi Kubota,1109,82,,
1043,100835116,Jonathan Insler,241,34,,0
1044,10083532,Sibiry Traore,12,7,,
1045,100835722,William Dallman,1,1,,
1046,100835969,Horatio Boedihardjo,32,8,,
1047,100837133,Zi-Xin Zou,7,1,,
1048,100838494,Lideng Gan,18,6,,
1049,100839429,Minzhao Zhu,5,1,,
1050,10083943,Alfredo Llovet,18,11,,
1051,10083996,Ryan Soose,109,25,,
1052,100840088,Satoko Nagakari,2,2,,
1053,100840278,Han Vin Kim,29,3,,
1054,100840867,Ezra Getzler,97,34,,
1055,10084123,Steffen Sammet,102,22,,
1056,100842026,Dejan Slepvcev,9,6,,
1057,100842922,Barbara Guerzoni,421,81,,
1058,10084427,Timothy J H Lathlean,30,10,,
1059,100844410,Jozef Dodziuk,51,23,,0
1060,100844761,Šarka Nečasova,199,22,,
1061,100845217,Charles J. Seman,35,18,,
1062,10084769,Anthony B P Morlandt,44,11,,
1063,100847883,Dirk Deschrijver,220,28,,
1064,100848135,Lambertus J. F. Broer,47,12,,0
1065,100848162,Vahid J Niasar,60,13,,
1066,100848208,Manfredo P. Docarmo,5,2,,
1067,10084840,David Aronstein,53,11,,
1068,100849007,Guillaume Gaulier,86,28,,
1069,100849391,Eric Buchlin,92,20,,
1070,10084997,Kha Hoang Ha,5,2,,
1071,100849994,Joan Mauricio Ferré,70,27,,1
1072,100850310,Kolo Jonathan Gana,4,3,,
1073,10085179,Ian Robert James,21,12,,
1074,100854489,Shauna Kaye Oppert,27,5,,
1075,100855264,Fabio Arnez,9,2,,
1076,100855753,Gaétan Poelman,43,10,,
1077,10085632,Jade Homsi,84,29,,
1078,100856665,Gaihong Dang,1,1,,
1079,100857896,Jennifer Smillie,57,21,,
1080,100857929,William F. Trench,182,21,,0
1081,100858232,Oswald Brownlee,47,5,,0
1082,100858461,Pierre-Yves Passaggia,59,8,,
1083,100858721,Khondaker Tasrif Noor,2,1,,
1084,100858872,Göran Lindblad,35,15,,
1085,100859010,Vladimir Mikhailovich Tikhomirov,187,27,,
1086,100859704,Robert Joseph Podlasek,11,3,,
1087,100859881,Franka Guštin,2,1,,
1088,100860059,Gerald Beresford Whitham,62,34,,
1089,10086045,Henry Philip Wynn,271,30,,
1090,100860490,Francisco Sandoval,64,11,,0
1091,100860614,Bjork Na,1,1,,
1092,10086085,Jinwei Wan,6,4,,
1093,100860936,Mauricio Araujo Frigo,3,2,,
1094,100861342,Mr. S. R. Suralkar,3,2,,
1095,10086161,Matthijs van Kranenburg,12,8,,
1096,100862072,Werner Weber,13,6,,
1097,100862406,Alex Grossmann,56,24,,0
1098,100863541,Mirza Shahzad,22,7,,
1099,10086358,Vitali Dugaev,220,18,,
1100,100863672,Andrew Y C Nee,474,57,,0
1101,10086423,Izumi Kaizuka,29,6,,
1102,100864500,Franz Kamber,56,16,,
1103,100866042,Tang Zhixing,5,2,,1
1104,100867074,Chomaedhi,2,2,,
1105,100867267,Flavien Vansyngel,22,10,,
1106,100868663,Jon Galaz,4,3,,
1107,100869389,Mengping Gui,2,2,,
1108,100869685,Sikanadar Zameer,1,1,,
1109,100870050,Samsideen Quadri,25,6,,
1110,10087073,Shelli Kesler,156,50,,
1111,100871499,Dominick E Wright,13,4,,
1112,100871729,Mikhail Igorevich Charnotskii,106,17,,0
1113,100871931,Sheng-ke Wen,5,2,,
1114,100872063,Colleen Chew,2,2,,
1115,100872531,Jodie A Baird,26,15,,1
1116,100872919,Gass Mathieu,1,1,,
1117,100872976,Omid Davtalab,5,4,,
1118,100873040,Lei Sun,69,9,,
1119,100873648,Jayanthi Venkata Ratnam,48,17,,
1120,10087376,Adam J Bograd,47,10,,
1121,100874903,Amit Bashyal,70,22,,0
1122,100874969,Marie Curtis,2,1,,
1123,100875464,Johnathan Hebb,198,6,,
1124,10087700,Michalis Hamilos,85,23,,
1125,100877568,Peijiang Zhao,8,5,,
1126,100878472,北村 智史,3,1,,
1127,100879920,A. Miraliakbari,7,4,,
1128,100880828,Mrinal Dasgupta,91,30,,
1129,100881315,Michael R. Worboys,34,8,,
1130,10088134,Antero Horte,10,8,,
1131,100883424,Ernest Vinberg,124,35,,0
1132,100884318,Vikas Reddy Sudini,2,1,,
1133,100884840,Jeng Lam Low,2,1,,
1134,100884954,Kaori Asai,54,12,,
1135,10088543,Jose Aldana,11,4,,
1136,100885746,Pawel Ciecielag,81,24,,
1137,100885818,Shi-Xiong Song,4,2,,
1138,100886035,F Awang Iskandar Dayang Nurfatimah,1,1,,
1139,100886717,P. Rupa Ezhil Arasi,1,1,,
1140,10088699,Alberto Cannavò,41,9,,
1141,100887603,Ylli Sadikaj,4,1,,
1142,100888056,Carl White,7,3,,
1143,100889387,J. J. Kavelaars,282,43,,
1144,100889391,Charles Sievers,26,11,,
1145,100889543,Satoru Nakanishi,17,4,,
1146,100889667,Benjamin Denos,17,6,,
1147,10088985,Giulia Massini,57,10,,
1148,100889853,Sandeep Sony,10,6,,
1149,100890374,Vanessa Mawer,5,1,,
1150,100891216,Jonathon Efron,399,51,,0
1151,100891967,Carine Yi,19,7,,
1152,10089332,Branislav Debeljevic,3,1,,
1153,100893446,Juihsi Cheng,4,3,,
1154,10089361,Mehtap Beyza Polat,48,14,,
1155,100893630,Derek Driggs,17,8,,
1156,100894530,Xiao Yudong,9,2,,
1157,100894734,Rashmiranjan Das,4,1,,
1158,100894771,Chengchi Yu,3,1,,
1159,100894868,Masmoudi,4,2,,0
1160,100894976,Mikhail Okunev,4,4,,
1161,10089552,Linda Jonides,37,5,,
1162,100896216,Justin Langdon,4,3,,
1163,100896506,Yun Zhu,27,5,,
1164,100896538,Yingchun Zhu,349,52,,
1165,100896771,Addi Djikic,3,1,,
1166,100897274,Otto A Sauer,97,17,,
1167,100897378,Taehung Kim,6,2,,
1168,100897854,Liao Yuheng,3,1,,
1169,100898593,Hubert Suwala,6,3,,
1170,100898809,Mst Shamima Nasrin,6,4,,
1171,100898893,Yanxin Tan,5,3,,
1172,10089962,Phillip Trougouboff,2,1,,
1173,100900609,Thomas Rawlings,38,11,,
1174,100900626,Eckhard Meinrenken,96,28,,
1175,100901299,Zhenwei Niu,9,3,,
1176,100901589,Aslina Asnawi,38,4,,
1177,100902150,Guo Renzhong,9,4,,
1178,100904002,Andrey Lvovich Elagin,622,47,,0
1179,10090427,Renee K Jozanovic,8,1,,
1180,100905495,Gladston Luiz da Silva,12,4,,
1181,10090612,William L Traverso,13,12,,
1182,10090662,Neil Filipchuk,23,14,,
1183,10090729,Rik Wepfer,6,4,,
1184,100907293,Katia Matcheva,23,9,,
1185,100907669,Samson Saneblidze,34,8,,0
1186,100908314,Olaf Schmithüsen,4,3,,
1187,100909116,Pisamai Kittipoom,6,2,,1
1188,100909251,Amon Göppert,12,4,,
1189,100909650,Akiva Yaglom,81,27,,0
1190,100909851,Sigurdur Orn Stefansson,15,8,,
1191,100911495,Nobuo Sugimoto,464,51,,
1192,100911570,Rolf Sulanke,12,4,,
1193,100911622,James Marcout,16,4,,
1194,100912448,Ada Boralevi,18,7,,
1195,100913142,Sherry H Suyu,177,41,,
1196,100913770,Kevin Koch,23,5,,
1197,100913934,Hisashi Fukumoto,5,1,,0
1198,100914605,Mike Hapgood,178,28,,0
1199,100914696,Shizuo Morishima,3,1,,
1200,100914769,Mohammad Taleghani,41,23,,
1201,100915440,Michel Valadier,13,7,,
1202,100915944,Huaiguang Xiao,11,4,,
1203,100916652,Nicola Kloet,5,3,,
1204,10091698,Veronique Pinard,8,5,,
1205,10091739,Nicholas Patrick Jewell,273,57,,
1206,100917811,Andreas Endmann,3,1,,
1207,10091867,Nandini Nagraj,18,12,,
1208,100918927,Ron E Pelkey,5,3,,
1209,100919300,Alessandro Ruzzi,14,5,,
1210,10091976,Jianchun Peng,100,16,,
1211,100919794,Fabio Lucio Lucio Alves,783,73,,
1212,100919841,Javaraiah Javaraiah,61,18,,0
1213,100920980,André Stumpf,3,3,,0
1214,100921623,Bradley William Harris,5,3,,
1215,100922717,仲上 稔,2,2,,
1216,100923155,Schaufele Bernd,1,1,,
1217,10092327,Nathalie Gaudreault,89,24,,
